wo_id,sdr_id,part_number,part_name,jasc_code,maintenance_type,discovery_code,fault_code,action_code,task_type,mel_code,repair_duration_hours,aog_flag,backorder_delay_days,labor_hours,turnaround_time_hours,deferred_flag,priority,work_accomplished
WO002077,AALA202504032939,,WEB,5310,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,10,20.9,258,0,Low,"Removed corrosion on web; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: LEFT HAND WHEEL WELL CUT OUT WEB HAS CORROSION AT BS 667, RBL 57. REPAIRED PER SRM 51-40-0"
WO002078,AALA202504224763,,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,13,19.9,330,0,High,Removed corrosion on skin; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: AFT LOWER FUSELAGE WATER SERVICE PANEL CUTOUT AT BS 907 TO BS 927 STR 25R TO STR 27R HAS C
WO002079,AALA202504221097,,CYLINDER,3200,Line,V,CORRODED,CORR,Corrosion Removal,N,8,1,14,7.3,344,0,High,Removed corrosion on cylinder; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: NOSE WHEEL WELL TRANSFER CYLINDER ASSEMBLY IS CORRODED. (OPEN).
WO002080,CALA2025040403532,,BRACKET,2560,Line,V,OTHER,R&R,Remove & Replace,N,2,0,13,1.7,314,0,Low,Removed and replaced bracket; performed operational test. SDR discrepancy: DOOR 1L SLIDE COVER BRACKET NOT HOLDING TENSION ON GIRT BAR INSPECTED GIRT BAR HOLD BRACKETS. DOOR 1L SLIDE GIRT BAR STO
WO002081,CALA2025042504228,AD71701100,POWER SUPPLY,3350,Line,V,FAILED,R&R,Remove & Replace,N,4,1,0,3.8,4,0,High,Removed and replaced power supply; performed operational test. SDR discrepancy: EMERGENCY LIGHT POWER SUPPLY M1673 FAIL FUNTIONAL CHECK. (REF AAR NR 1000032270). REMOVED AND INSTALLED NEW BATTERY PACK
WO002082,SCNA20250425126,,POWER SUPPLY,3350,Line,V,FAILED,R&R,Remove & Replace,N,4,1,13,5.0,316,0,High,Removed and replaced power supply; performed operational test. SDR discrepancy: EMP 10001944 AWR CUSTOMER REQUEST: EMERGENCY LIGHT AT LEFT OVER WING DON'T TURN ON DURING TEST - RESOLUTION: - EMERGENCY
WO002083,AALA202504252308,SC1L5000319,DOOR LATCH,5250,Line,OP,OTHER,RPR,Repair,N,2,0,0,2.0,2,0,High,Repaired door latch for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: THE FLIGHT ATTENDANTS ADVISE THAT A PASSENGER GOT STUCK IN LAVATORY-D AND BROKE THE LATCH ON 
WO002084,DALA2025040702653,,FRAME,5311,Base,V,OTHER,RPR,Repair,N,12,0,11,11.9,276,0,Low,Repaired frame for condition: other; tested serviceable. SDR discrepancy: (LOG 0893769) PERFORM REPAIR STA 727 FRAME INNER CHORD AT LEVEL STRINGER 18A RH SIDE AT AFT CARGO COMPARTMENT. PERFORMED
WO002085,SWAA2025042426673,,BULB,3350,Line,V,FAILED,R&R,Remove & Replace,N,4,0,12,4.2,292,0,Low,Removed and replaced bulb; performed operational test. SDR discrepancy: EMERGENCY EXIT SIGN ABOVE FWD SERVICE DOOR HAS 1BULB INOP. <[01] - REMOVED AND REPLACED PER [AMM 33-51-01-960-801-MAX (E
WO002086,AALA202504285800,143A5410174,ANGLE,5320,Base,V,CRACKED,RPR,Repair,N,22,0,0,21.2,22,0,High,"Repaired angle for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOOR STRUCTURE INTERCOSTAL UPPER ANGLE AT BS 386.5, RBL 10. REPL"
WO002087,CALA2025042804281,,SLIDE,2565,Line,V,NO FAULT FOUND,TS,Troubleshooting,N,2,1,9,1.6,218,0,High,Troubleshot slide for reported condition: no fault found. SDR discrepancy: REMOVED R2 DOOR-MOUNTED EMERGENCY ESCAPE SLIDE FOR SHEETMETAL REPAIR ( L/P 4610153) REF AMM 25-66-01. R2 DOOR-MOUNTED EM
WO002088,DALA2025040802716,,CHANNEL,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,14,17.0,354,0,Low,Removed corrosion on channel; treated and protected area. SDR discrepancy: (LOG 0898732) CORROSION FWD CARGO BAY ZEE CHANNEL STA 500B - STA 500I STR 25L WL 160. REMOVED AND REPLACED FWD CARGO BAY
WO002089,AALA202504282699,,HINGE,5344,Base,V,OTHER,RPR,Repair,N,12,0,12,11.7,300,0,Low,Repaired hinge for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: FLIGHT ATTANDENTS REPORTED HARD TO OPEN AND CLOSE THE FORWARD LAVATORY DOOR. LUBRICATED DOOR 
WO002090,AALA202504285132,6068022,BLOWER MOTOR,2121,Line,V,BURNED,TS,Troubleshooting,N,2,0,0,1.7,2,0,Medium,"Troubleshot blower motor for reported condition: burned. SDR discrepancy: AIRCRAFT WAS GROUNDED: AFT OF AIRCRAFT HAS A BURNING SMELL THE SMELL IS STRONGEST AT ROW 31 AND AFT, THE SMELL IS LIKE A"
WO002091,SWAA2025040720859,,COFFEEMAKER,2530,Line,OP,OTHER,R&R,Remove & Replace,N,2,0,7,2.5,170,0,Low,Removed and replaced coffeemaker; performed operational test. SDR discrepancy: ELECTRICAL SMELL POSSIBLY ASSOCIATED WITH FORWARD COFFEE MAKER. LASTED 5-10 SECONDS AND WENT AWAY WHEN COFFEE MAKER SELE
WO002092,CALA2025040903652,32612110101,MODULE,2100,Overnight,OP,LEAKING,RPR,Repair,N,4,0,0,3.2,4,0,Medium,Repaired module for condition: leaking; tested serviceable. SDR discrepancy: NGS DEGRADED BLUE LIGHT COMPLIED WITH DEFERAL AND APPLIED INOP STICKER. TOMC APPROVED DEFERED. *DM* REF FIM 47-31 TASK 8
WO002093,AALA202504094141,,FILTER,7261,Overnight,OP,LEAKING,RPR,Repair,N,3,0,13,2.7,315,0,Low,Repaired filter for condition: leaking; tested serviceable. SDR discrepancy: AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: WHILE IN CRUISE AT FL 370 AT MACH .79 WE GOT AN OIL FILTER BYPA
WO002094,CALA2025043004325,147A56603,FLOOR SUPPORT,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,0,24.8,18,0,High,"Removed corrosion on floor support; treated and protected area. SDR discrepancy: MAIN CABIN FLOOR SUPPORT FROM STA 947 TO STA 967 AT LBL 24.75 HAS SIGNS OF CORROSION. REMOVED DAMAGE, ORIG .080 REF BAC "
WO002095,SWAA2025040922235,,BULB,3350,Line,V,FAILED,R&R,Remove & Replace,N,4,0,13,4.7,316,0,Low,Removed and replaced bulb; performed operational test. SDR discrepancy: EMERGENCY EXIT SIGN @ ROW 14FED EXIT SIGN HAS 3 INOP BULBS <[01]. PERFORMED TEST OF EMERGENCY LIGHTING PER AMM 33-51-00.
WO002096,AALA202504105201,,DOOR,5250,Line,OP,OTHER,RPR,Repair,N,2,1,10,2.3,242,0,High,Repaired door for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: LAVATORY-D DOOR DIFFICULT TO OPEN AND CLOSE. FOUND SCUFF PLATE AT LAVATORY-D DAMAGED AND DOOR
WO002097,AALA202504109941,,GIRT BAR,2560,Line,OP,OTHER,R&R,Remove & Replace,N,2,0,10,2.7,242,0,Low,Removed and replaced girt bar; performed operational test. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: DOOR 1 R GIRT BAR IS DIFFICULT TO DISARM. ADJUSTED GIRT BAR RETAINER CLIPS. PER AMM 25-66-01 
WO002098,CALA2025050104379,ADD71701100,BATTERY PACK,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,1,0,3.9,4,0,High,Removed and replaced battery pack; performed operational test. SDR discrepancy: EMERGENCY LIGHTS BATTERY PACK M1670 FAILED CAPACITANCE CHECK. REMOVED & REPLACED BATTERY PACK M1670 IAW B737 AMM 33-51-0
WO002099,CALA2025041103697,,WINDOW,5610,Overnight,V,OTHER,TS,Troubleshooting,N,2,0,7,2.7,170,0,Low,Troubleshot window for reported condition: other. SDR discrepancy: L1 WINDOW SCRATCED APPX 2 INCHES LONG. BOTTOM 1/3 LEFT 3/4 OF W INDOW INTERIOR ADDED PICTURES UPDATE WITH ADDITIONAL PIC
WO002100,AALA202505029353,815A900114,FLOOR SUPPORT,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,22.4,18,0,High,"Removed corrosion on floor support; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON PASSENGER CABIN FLOOR STRUCTURE INTERCOSTAL AT BS 946, RBL 51. REPLACED INTER"
WO002101,DALA2025050503421,,SILL DRAIN,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,14,21.5,354,0,High,Removed corrosion on sill drain; treated and protected area. SDR discrepancy: (LOG 0941613) R1 DOOR LOWER MOPSILL HAS CORROSION ON AFT SIDE OF DOORWAY. REMOVED AND REPLACED NEW CHORD SILL AT R-1 DOR
WO002102,SWAA2025050265542,,FLASHLIGHT,2560,Line,OP,OTHER,R&R,Remove & Replace,N,2,1,9,2.7,218,0,High,Removed and replaced flashlight; performed operational test. SDR discrepancy: 3 AFT GALLEY EMERGENCY FLASHLIGHTS WILL NOT TEST AND SEALS ARE BROKEN<[01] R&R AFT RT OB FLASHLIGHT BATTERY PER AMM 25-6
WO002103,AALA202505068482,143A751022,BAFFLE,5320,Base,V,CRACKED,RPR,Repair,N,22,0,0,29.5,22,0,High,Repaired baffle for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN FORWARD CARGO COMPARTMENT BAFFLE FROM BS 500B TO BS 500C AT RBL 25. REPLACED BAFF
WO002104,AALA202505069265,143A5410174,FLOOR SUPPORT,5320,Base,V,CRACKED,RPR,Repair,N,22,1,0,23.7,22,0,High,"Repaired floor support for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOOR STRUCTURE INTERCOSTAL UPPER ANGLE FROM BS 380 TO BS 400, AT"
WO002105,ASAA2025042257700,146A315194,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,23.4,18,0,High,"Removed corrosion on skin; treated and protected area. SDR discrepancy: SIGNS OF CORROSION FOUND AT STR 10 R/H BETWEEN STA 727A AND STA 887. SRXR430X. GROUNDED - YES. ACCOMPLISHED CATEGORY ""A"""
WO002106,AALA202505113797,,FLOORBEAM,5315,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,11,25.0,282,0,Low,"Removed corrosion on floorbeam; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON PASSENGER CABIN FLOOR BEAM UPPER CHORD (T-CAP) AT STA 947, RBL 14. REPAIRED C"
WO002107,AALA202505090941,147A758014,FLOOR SUPPORT,5320,Base,V,CRACKED,RPR,Repair,N,22,0,0,18.9,22,0,High,"Repaired floor support for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN AFT CARGO COMPARTMENT FLOOR STRUCTURE INTERCOSTAL AT BS, RBL 25. REPLACED INETERC"
WO002108,SWAA2025051264670,,BATTERY PACK,3350,Line,V,FAILED,R&R,Remove & Replace,N,4,1,14,5.4,340,0,High,Removed and replaced battery pack; performed operational test. SDR discrepancy: LEFT OVERWING EMERGENCY LIGHTS BATTERY PACK INOP<[01] REMOVED AND REPLACED EMERGENCY LIGHT BATTERY PACK M1694 AT STA 565
WO002109,AALA202505165890,,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,9,18.8,234,0,High,Removed corrosion on skin; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FUSELAGE SKIN AROUND POTABLE WATER OVERFLOW DRAIN PORT BETWEEN STA 947 AND ST
WO002110,AALA202505168936,143A7501188,TRANSITION PANEL,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,16.4,18,0,High,Removed corrosion on transition panel; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT TRANSITION PANEL BETWEEN BS 500B PLUS 12 INCHES AND
WO002111,AALA202504145691,,LINER,5210,Line,OP,LEAKING,RPR,Repair,N,3,0,13,4.0,315,0,Low,Repaired liner for condition: leaking; tested serviceable. SDR discrepancy: AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: VERY LOUD DOOR SQUEL LOCATED AT EMERGENCY EXIT ROW 16DEF. AIRCR
WO002112,SWAA2025051965008,,ATTACH ANGLE,5340,Base,V,CRACKED,RPR,Repair,N,22,0,14,25.8,358,0,Low,Repaired attach angle for condition: cracked; tested serviceable. SDR discrepancy: BS 663 VAPOR BARRIER ATTACH ANGLE CRACKED AT APPROXIMATELY LBL 9.<[01] REMOVED FASTENERS IN FUEL TANK ONLY OF VAPOR BARR
WO002113,DALA2025041502942,,PRESSURE DECK,5310,Base,OP,CRACKED,RPR,Repair,N,22,0,11,21.2,286,0,Low,Repaired pressure deck for condition: cracked; tested serviceable. SDR discrepancy: (LOG 0908392) CRACK OF 2.000IN (LENGTH) PRESSURE DECK WEB ON LH SIDE STA 663.0 BTW LBL35.0/LBL45.0. PRESSURE DECK WEB ON
WO002114,ASAA2025040457285,D71702001,POWER SUPPLY,3350,Line,V,FAILED,R&R,Remove & Replace,N,4,1,0,4.8,4,0,High,Removed and replaced power supply; performed operational test. SDR discrepancy: EMERGENCY LIGHT HAS DE-PINNED CABLE AT R/H SIDEWALL PANEL BETWEEN R/H OVERWING EXITS. GROUNDED - YES. RETERMINATED EMER 
WO002115,CALA2025041703939,141A883110,WINDOW FRAME,5310,Base,V,CRACKED,RPR,Repair,N,22,0,0,29.3,22,0,High,Repaired window frame for condition: cracked; tested serviceable. SDR discrepancy: REF EA 5310-08195 REV B OP 004 STEP 26 - CRACK FOUND ON 3RD LOWER FASTENER HOLE AT RT WINDOW FRAME #3 AFTER REAM UP TO P
WO002116,SWAA2025041422735,,BATTERY PACK,3350,Line,OP,OTHER,R&R,Remove & Replace,N,2,0,12,2.1,290,0,Low,Removed and replaced battery pack; performed operational test. SDR discrepancy: EMERGENCY EXIT LIGHT BATTERY PACK M1694 FAILS TO CHARGE<[01] REMOVED & REPLACED EMERGENCY EXIT LIGHT BATTERY IAW AMM 33-
WO002117,DALA2025041703007,,SHIM,5100,Line,OP,CRACKED,RPR,Repair,N,12,1,11,16.7,276,0,High,Repaired shim for condition: cracked; tested serviceable. SDR discrepancy: (LOG 0913183) THIS WORK CARD INSTALLS A NEW SHIM BETWEEN THE LEFT SIDE OF STA 727 FRAME INNER CHORD AND S-18A WEB. AD 20
WO002118,SWAA2025041422737,,BATTERY PACK,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,11,5.4,268,0,Low,Removed and replaced battery pack; performed operational test. SDR discrepancy: EMERGENCY EXIT LIGHT BATTERY PACK M1671 FAILS TO CHARGE<[01] REMOVED & REPLACED EMERGENCY EXIT LIGHT BATTERY IAW AMM 33-
WO002119,SWAA2025041524420,,LENS,3350,Line,V,OTHER,R&R,Remove & Replace,N,2,0,11,2.6,266,0,Low,Removed and replaced lens; performed operational test. SDR discrepancy: CENTER OVERGEAD EXIT SIGN MISSING <[01]. FOUND LESES ON CENTER AISLE EMERGENCY LIGHT ASSY; RESECURED LENSES ON CENTER OV
WO002120,CALA2025052704953,147A5504,FLOORBEAM,5315,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,18.5,18,0,High,"Removed corrosion on floorbeam; treated and protected area. SDR discrepancy: MAIN CABIN AFT WET AREA STA 947.5 RBL 51"" FLOOR BEAM PREVIOUS REPAIR CORROSION REF AAR N/R 9963406 ESFR REPORT COMPLETED"
WO002121,DALA2025042103062,,CARGO TRACK,5347,Base,V,CRACKED,RPR,Repair,N,22,0,12,22.2,310,0,Low,Repaired cargo track for condition: cracked; tested serviceable. SDR discrepancy: (LOG 0921181) CRACK ON CARGO TRACK RBL 13.8 AT BS727E AFT CARGO COMPARTMENT. PERFORMED PERMANENT REPAIR ON CARGO TRACK R
WO002122,CALA2025040303486,147A5506,FLOORBEAM,5315,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,17.0,18,0,High,"Removed corrosion on floorbeam; treated and protected area. SDR discrepancy: STA 986 FLOOR BEAM IS CORRODED AT LBL 35 PREVIOUS REPAIR, COMPLETED REPAIRED FLOOR BEAM AT STA 986 IAW B737-800 SRM 53-7"
WO002123,UIEA2025041600488,,SKIN,5330,Base,V,OTHER,RPR,Repair,N,12,1,8,16.2,204,0,High,"Repaired skin for condition: other; tested serviceable. SDR discrepancy: UPPER FUSELAGE EXTENAL SKIN SECTION AT STA 649"" AND 2.250"" ABOVE STR-1R SKIN WITH LIGHTNING STRIKE.(PERFORMED LIGHTNING "
WO002124,UIEA2025041400467,,FLOORBEAM,5315,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,14,18.5,354,0,Low,"Removed corrosion on floorbeam; treated and protected area. SDR discrepancy: UPPER FUSELAGE FWD ENTRY CABIN AREA, STA 312 AT LBL1 AND LBL 8, UPPER CHORD AFT FLANGE WITH CORROSION.(REPAIRED FUSELAGE"
WO002125,SWAA2025042126129,,FLASHLIGHT,2560,Line,V,FAILED,R&R,Remove & Replace,N,4,0,13,4.0,316,0,Low,Removed and replaced flashlight; performed operational test. SDR discrepancy: FWD OUTBOARD EMER FLASHLIGHT INOP<[01] R AND R BATTERY AS PER AMM 25-64-00
WO002126,SWAA2025052864520,,COWL DOOR,5410,Base,V,CRACKED,RPR,Repair,N,22,0,12,20.4,310,0,Low,Repaired cowl door for condition: cracked; tested serviceable. SDR discrepancy: #1 ENGINE INBOARD FAN COWL; PANEL 414; WEB AFT OF OIL SERVICE DOOR CRACKED. REMOVED AND REPLACE #1 ENG I/B FAN COWL IAW 
WO002127,CALA2025040703589,,SKIN,5730,Line,V,CRACKED,RPR,Repair,N,12,1,12,16.7,300,0,High,"Repaired skin for condition: cracked; tested serviceable. SDR discrepancy: CRACK FOUND AND VERIFIED ON LOWER L/H SKIN SURFACE, SECOND FASTENER FROM THE END OF STRINGER 9 BETWEEN RIBS 18 AND 19. O"
WO002128,AALA202504074561,146A812712,SHIELD,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,22.4,18,0,High,Removed corrosion on shield; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON AFT CARGO COMPARTMENT SHIELD FROM STA 767 TO STA 787 AT RBL 25. REPLACED SHIE
WO002129,DALA2025040702646,,ACCESS PANEL,5730,Line,V,OTHER,TS,Troubleshooting,N,2,0,15,1.8,362,0,Low,Troubleshot access panel for reported condition: other. SDR discrepancy: (LOG 0891638) RH WING FUEL TANK PANEL 631AB CUTOUT HAS WEAR SPOTS. REMOVED EDGE DAMAGE FROM R/H WING FUEL PANEL 631AB CU
WO002130,AALA202504072142,AMC02PA03R,ELEC CONNECTOR,3397,Line,OP,CRACKED,RPR,Repair,N,12,1,0,14.8,12,0,High,Repaired elec connector for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: BROKEN EMERGENCY LIGHT CONNECTORS AT SEAT 12ABC. REMOVE AND REPLACED PLUG SIDE OF BOTH EME
WO002131,DALA2025040702652,,FRAME,5311,Base,V,OTHER,RPR,Repair,N,12,0,12,16.4,300,0,Low,Repaired frame for condition: other; tested serviceable. SDR discrepancy: (LOG 0893762) PERFORM REPAIR STA 727 FRAME INNER CHORD AT LEVEL STRINGER 18A LH SIDE AT AFT CARGO COMPARTMENT. PERFORMED
WO002132,AALA202504283410,146A81271,SHIELD,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,25.2,18,0,High,"Removed corrosion on shield; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON AFT CARGO COMPARTMENT SHIELD AT BS 847, S25R, RBL 22. REPLACED SHIELD PER AAR"
WO002133,AALA202504282915,147A5660U3,FLOOR SUPPORT,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,23.4,18,0,High,"Removed corrosion on floor support; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON PASSENGER CABIN FLOR STRUCTURE INTERCOSTAL AT BS 954.5, RBL 25. REPLACED INTE"
WO002134,CALA2025042804260,146A812711,SHIELD,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,21.9,18,0,High,Removed corrosion on shield; treated and protected area. SDR discrepancy: AFT CARGO DOOR CUTOUT FWD SHIELD CORROSION AROUND NUTPLATES AT LOWER SURFACE REF AAR N/R 9955164 ESFR ENTERED. REMOVED A
WO002135,CALA2025042804263,116A53059,PANEL,5730,Line,V,OTHER,TS,Troubleshooting,N,2,0,0,2.7,2,0,Medium,Troubleshot panel for reported condition: other. SDR discrepancy: L/W L/E SLAT #4 PANEL AFT OF ACTUATOR PANEL DEEP GOUGE I/B END REF AAR A/R 9954724 ESFR ENTRY. L/W L/E SLAT #4 PANEL AFT
WO002136,AALA202504294417,,SENSOR,2160,Line,OP,LEAKING,RPR,Repair,N,4,0,13,3.8,316,0,Low,"Repaired sensor for condition: leaking; tested serviceable. SDR discrepancy: AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: CONTROL CABIN ZONE TEMPERATURE LIGHT ON RECALL, FLIGHT DECK TEM"
WO002137,ASAA2025042557537,,SNUBBER,5210,Line,V,OTHER,RPR,Repair,N,2,1,14,2.1,338,0,High,Repaired snubber for condition: other; tested serviceable. SDR discrepancy: L2 DOOR STICKING A LITTLE ON OPENING. GROUNDED - YES. LUBED L2 DOOR SNUBBER OPS CHECKS GOOD.
WO002138,CALA2025040903655,,SLIDE,2565,Line,V,NO FAULT FOUND,TS,Troubleshooting,N,2,0,16,2.2,386,0,Low,Troubleshot slide for reported condition: no fault found. SDR discrepancy: PRESSURE GAUGE ON 2L EMERGENCY SLIDE NOT IN GREEN ARC GAUGE IS WITHIN ALLOWABLE LIMITS REF AMM 25-66-01 OKAY TO PROCEED
WO002139,SWAA2025040922217,,BULB,3350,Line,V,FAILED,R&R,Remove & Replace,N,4,0,12,4.3,292,0,Low,Removed and replaced bulb; performed operational test. SDR discrepancy: R1 SERVICE DOOR; EMERGENCY EXIT LIGHT; LWR LIGHT HAS 1EA LIGHT BULB INOP <[01]. RELAMPED ALL INOP BULBS AND PERFORMED GO
WO002140,AALA202504100781,,LATCH,5250,Line,OP,OTHER,RPR,Repair,N,2,0,12,2.3,290,0,Low,"Repaired latch for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: LAVATORY-D LATCH IS MALFUNCTIONING, DIFFICULT TO UNLOCK. LUBRICATED DOOR LATCH OPERTIONAL CHE"
WO002141,AALA202504113045,,BATTERY,2560,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,13,5.2,316,0,Low,Removed and replaced battery; performed operational test. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: FLASHLIGHT UNDER NUMBER 3 JUMPSEAT IS INOPERATIVE. REMOVE AND REPLACE FLASHLIGHT BATTERY.
WO002142,AALA202504118723,,PLATE,5320,Base,V,OTHER,RPR,Repair,N,12,0,11,10.4,276,0,Low,Repaired plate for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: LAVATORY-D DOOR DIFFICULT TO OPEN AND CLOSE. REPLACED MISSING HARDWARE FROM DOOR SILL PLATE P
WO002143,DALA2025050503424,,SUPPORT CHANNEL,5320,Base,V,OTHER,RPR,Repair,N,12,0,10,13.9,252,0,Low,Repaired support channel for condition: other; tested serviceable. SDR discrepancy: (LOG 0941913) CORROSION CHANNEL SUPPORT LOCATED BS767 PLUS 5 INCHES AND RBL 3 AT AFT CARGO COMPARTMENT. PERFORMED PERMAN
WO002144,SWAA2025043064713,,BATTERY,2560,Line,OP,FAILED,R&R,Remove & Replace,N,4,1,7,3.7,172,0,High,Removed and replaced battery; performed operational test. SDR discrepancy: AFT LEFT HAND OUTBOARD FA FLASHLIGHT INOP<[01] REPLACED FLASHLIGHT BATTERY AT AFT L/H OTBD POSITION REF AMM 25-64-00
WO002145,AALA202505063873,147A56761,FLOOR SUPPORT,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,17.4,18,0,High,Removed corrosion on floor support; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON PASSENGER CABIN FLOOR SUPPORT AT BS 950 FROM LBL 18 TO LBL 24. REPLACED FLOOR
WO002146,AALA202505090271,149A811829,BRACKET,5310,Base,V,CRACKED,RPR,Repair,N,22,0,0,23.3,22,0,High,Repaired bracket for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON AFT CARGO COMPARTMENT BULKHEAD BRACKET ASSEMBLY AT BS 947 FROM S25L TO S25R. 
WO002147,AALA202505093350,,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,12,21.2,306,0,Low,Removed corrosion on skin; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: LEFT HAND SIIDE OF FUSELAGE SKIN IS CORRODED AT AFT LAVATORY VENT ACFT STA 917 BETWEEN STR
WO002148,AALA202506236919,254A115013,SWITCHPACK,2230,Overnight,V,FAILED,R&R,Remove & Replace,N,4,0,0,4.9,4,0,Medium,Removed and replaced switchpack; performed operational test. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: AUTO BRAKE DISARM LIGHT PRESENT IN RTO SETTING. REMOVE AND REPLACE LEFT-HAND AUTO THROTTLE SW
WO002149,AALA202506235494,,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,10,25.0,258,0,High,"Removed corrosion on skin; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FUSELAGE SKIN AROUND AFT LAVATORY VENT BETWEEN BS 907 AND BS 927, BETWEEN S21"
WO002150,CALA2025061805671,,SLIDE,2560,Line,V,NO FAULT FOUND,TS,Troubleshooting,N,2,0,9,1.8,218,0,Low,Troubleshot slide for reported condition: no fault found. SDR discrepancy: ESCAPE SLIDE PACK PRESSURE GAGE LOW PRESSURE/QUANTITY 01L SLIDE AT DOOR 1L SHOWS LOW PRESSURE. VISUALLY INSPECTED ESCAPE
WO002151,2025FA0000418,,DOOR,5230,Line,V,OTHER,RPR,Repair,N,2,0,13,2.3,314,0,Low,"Repaired door for condition: other; tested serviceable. SDR discrepancy: DUE IMPACT OF SERVICE CART, CAUSE DAMAGE ON AFT CARGO DOOR"
WO002152,SCNA20250701237,,LAMP,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,10,3.4,244,0,Low,Removed and replaced lamp; performed operational test. SDR discrepancy: INOPERATIVE EMERGENCY EXIT LIGHT ON FWD RIGHT OVERWING EMERGENCY EXIT DOOR. REMOVED AND REPLACED LAMP IAW AMM 33-51-01. 
