OperatorControlNumber,DifficultyDate,SubmissionDate,OperatorDesignator,SubmitterDesignator,SubmitterTypeCode,ReceivingRegionCode,ReceivingDistrictOffice,SDRType,JASCCode,NatureOfConditionA,NatureOfConditionB,NatureOfConditionC,PrecautionaryProcedureA,PrecautionaryProcedureB,PrecautionaryProcedureC,PrecautionaryProcedureD,StageOfOperationCode,HowDiscoveredCode,RegistryNNumber,AircraftMake,AircraftModel,AircraftSerialNumber,AircraftTotalTime,AircraftTotalCycles,EngineMake,EngineModel,EngineSerialNumber,EngineTotalTime,EngineTotalCycles,PropellerMake,PropellerModel,PropellerSerialNumber,PropellerTotalTime,PropellerTotalCycles,PartMake,PartName,PartNumber,PartSerialNumber,PartCondition,PartLocation,PartTotalTime,PartTotalCycles,PartTimeSince,PartSinceCode,ComponentMake,ComponentModel,ComponentName,ComponentPartNumber,ComponentSerialNumber,ComponentLocation,ComponentTotalTime,ComponentTotalCycles,ComponentTimeSince,ComponentSinceCode,FuselageStationFrom,FuselageStationTo,StringerFrom,StringerFromSide,StringerTo,StringerToSide,WingStationFrom,WingStationFromSide,WingStationTo,WingStationToSide,ButtLineFrom,ButtLineFromSide,ButtlineTo,ButtlineToSide,WaterLineFrom,WaterLineTo,CrackLength,NumberOfCracks,CorrosionLevel,StructuralOther,Discrepancy
SWAA2025040219979,3/31/2025 0:00:00,4/2/2025 15:43:03,SWAA,SWAA,A,SW,29,A,3830,O,,,K,,,,CR,C,8881L,BOEING,7378,42684,5847.0,3188.0,,,,,,,,,,,BOEING,SHROUD,,,DIRTY,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLIGHT ATTENDANTS REPORT EXTREMELY FOUL ODOR IN BACK OF AIRCRAFT. UNABLE TO LOCATE SOURCE <[01]. VERIFIED FLOW OF AFT SILL DRAINS PER AMM 38-31-06. REMOVED BOTH AFT LAV SHROUDS PER AMM 38-32-01. APPEARANCE DEPARTMENT CLEANED SHROUDS PER SIP. REINSTALLED BOTH AFT LAV SHROUDS PER AMM 38-32-01. NO SMELLS NOTED.
AALA202504043245,3/16/2025 0:00:00,4/4/2025 23:04:30,AALA,AALA,A,SW,21,A,5340,O,,,K,,,,IN,V,994NN,BOEING,737823,33248,25304.0,10728.0,,,,,,,,,,,,ATTACH ANGLE,,,CRACKED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT IN BASE MAINTENANCE: RIGHT HAND ECS AFT BULKHEAD INBOARD SIDE UPPER ATTACHED ANGLE CRACKED. REPAIRED RIGHT HAND ECS BAY AFT BULKHEAD UPPER INBOARD ATTACHED ANGLE. PER B737 SRM 57-10-10-2R- PROCEDURE 5.
CALA2025031200486,3/11/2025 0:00:00,3/12/2025 9:49:29,CALA,CALA,A,GL,33,A,3397,L,,,K,,,,IN,C,78506,BOEING,737824,32832,56536.0,21037.0,,,,,,,,,,,BOEING,TERMINAL,BACT12AC,,BROKEN,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DURING TROUBLESHOOTING, FOUND RING TERMINAL ON WIRE W0154-0040-20 BROKEN. SUPPORT TASK NSA EMX N/R 00192. INSTALLED NEW RING TERMINAL ON WIRE W0154-0040-20 IAW SWPM 20-30-11, OPS CHECK GOOD PER AMM 33-51-00-710-801."
SWAA2025040715129,3/6/2025 0:00:00,4/7/2025 15:33:45,SWAA,SWAA,A,SW,29,A,5320,O,,,K,,,,IN,V,8614M,BOEING,7378H4,36908,40487.0,19269.0,,,,,,,,,,,BOEING,SUPPORT ANGLE,,,CORRODED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CORROSION ANGLE - SUPPORT LOCATED BTW BS767 TO BS787 RBL22 WL156.5 AT AFT CARGO COMPARTMENT 2025-172081<[01] REPLACED ANGLE - SUPPORT AND FASTENERS LOCATED BTW BS767 TO BS787 RBL22 WL156.5 AT AFT CARGO COMPARTMENT I.A.W B737-800 SRM 51-40-02; SRM 51-10-02 ITEM 9 AND DWG: 146A8123 SHETT: 16 REV: -; SEE INDIVIDUAL SIGN OFF BELOW;[02] REPLACED ANGLE - SUPPORT AND FASTENERS LOCATED BTW BS767 TO BS787 RBL22 WL156.5 AT AFT CARGO COMPARTMENT I.A.W B737-800 SRM 51-40-02; SRM 51-10-02 ITEM 9 AND DWG: 146A8123 SHETT: 16 REV: -. SEE INDIVIDUAL SIGN OFF BELOW.
SWAA2025040815098,3/4/2025 0:00:00,4/8/2025 15:22:28,SWAA,SWAA,A,SW,29,A,5720,O,,,K,,,,IN,V,8614M,BOEING,7378H4,36908,40487.0,19269.0,,,,,,,,,,,BOEING,ANGLE,,,CRACKED,ZONE 600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRACK ANGLE OUTBOARD AUXILIARY TRACK OF SLAT 7 AT TR WING 2025-171985<[01] REPLACED ANGLE LOCATED OUTBOARD AUXILIARY TRACK OF SLAT 7 AT RT WING IAW B737-800 SRM 51-40-02; AND SRM 51-10-02 ITEM 9 AND DWG 114A5020; SHEET 40; REV A. SEE INDIVIDUAL SIGN-OFF BELOW.;[02] JOB COMPLETED; SEE INDIVIDUAL SIGN OFF BELOW.
AALA202503170407,3/13/2025 0:00:00,3/17/2025 15:13:07,AALA,AALA,A,SW,21,A,7200,B,E,R,A,,,,CL,O,885NN,BOEING,737823,31139,38701.0,16660.0,CFMINT,CFM567B242,,,,,,,,,,ENGINE,,,FAULTED,NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: SHORTLY AFTER TAKEOFF, THE RIGHT EGT WAS OBSERVEDTO ILLUMINATE RED WITH A TEMP OF 930 AND AN ENGINE VIBRATION OF 5.0. AIRCRAFT DIVERTED TO AND SAFELY AT DEN. DURING THE PARKING CHECKLIST THE NUMBER 2 ENGINE FIRE HANDLE ILLUMINATED, THE WARNING BELL SOUNDED, AND SHORTLY THERE AFTER SMOKE BEGAN BILLOWING PAST THE COCKPIT WINDOW; SUBSEQUENTLY WE FOUND EVIDENCE OF AN UNCONTAINED ENGINE FIRE ON THE NUMBER TWO SIDE. (OPEN)."
AALA202503189083,3/17/2025 0:00:00,3/18/2025 12:52:38,AALA,AALA,A,SW,21,A,5754,O,,,K,,,,IN,V,321RL,BOEING,7378,44452,14715.0,5463.0,,,,,,,,,,,,SKIN,,,CRACKED,ZONE 600 K FLAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,"AIRCRAFT WAS GROUNDED: FOUNDED CRACK AT RIGHT WING INBOARD KRUGER FLAP. REPLACED BULL NOSE. TORQUED HARDWARE, PER AMM 20-50-11-910-801. PERFORMED LEADING EDGE FLAP INSTALLATION TEST, PER AMM 27-81-11-400-801."
SWAA2025031805977,3/16/2025 0:00:00,3/18/2025 15:45:41,SWAA,SWAA,A,SW,29,A,5241,O,,,K,,,,IN,C,8865L,BOEING,7378,67859,6028.0,3304.0,,,,,,,,,,,BOEING,NUT,,,BROKEN,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2 DOOR INTERIOR ASSIST HANDLE BROKE <[01]. INSTALLED NUT PER SIP.
SWAA2025031705013,3/13/2025 0:00:00,3/17/2025 15:37:53,SWAA,SWAA,A,SW,29,A,2560,O,,,K,,,,TX,V,1805U,BOEING,7378,60649,7813.0,3966.0,,,,,,,,,,,,MEGAPHONE,,,DAMAGED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFT MEGAPHONE MISSING BUTTON. <[01] REMOVED & REPLACED AFT MEGAPHONE PER AMM 25-64-00. OPS CHECK GOOD. RESECURED.
AALA202505013406,3/28/2025 0:00:00,5/1/2025 8:13:47,AALA,AALA,A,SW,21,A,5320,O,,,K,,,,IN,V,927NN,BOEING,737823,31171,35063.0,15244.0,,,,,,,,,,,BOEING,TRANSITION PANEL,146A750232,,CORRODED,ZONE 100,,,,,,,,,,,,,,,767,,,,,,,,,,25,L,,,,,,,2.0,,"AIRCRAFT IN BASE MAINTENANCE: CORROSION ON AFT CARGO COMPARTMENT TRANSITION PANEL AT BS 767, LBL 25. REPLACED TRANSITION PANEL PER AARD 51-0-05-1."
SWAA2025031906541,3/17/2025 0:00:00,3/19/2025 15:48:17,SWAA,SWAA,A,SW,29,A,2560,O,,,K,,,,TX,C,8845L,BOEING,7378,67794,6956.0,3775.0,,,,,,,,,,,,BATTERY,,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLIGHT ATTENDANT REPORT BOTH AFT RH FLASHLIGHTS UNDER JUMPSEAT WILL NOT TEST <[01]. REMOVED & REPLACED. BOTH FLASHLIGHT BATTERIES AFT R/H FAN JUMP SEAT TAW 25-64-00.
AALA202503146105,3/13/2025 0:00:00,3/14/2025 14:24:20,AALA,AALA,A,SW,21,A,2565,O,,,K,,,,IN,V,807NN,BOEING,737823,31077,45447.0,19149.0,,,,,,,,,,,BFGOODRICH,SLIDE,5A3307701,BNG26605,DISLODGED,ZONE 800,19799.0,9018.0,5365.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS GROUNDED: R1 DOOR SLIDE FOUND DISLODGED. REMOVE AND REPLACED R1 DOOR SLIDE. PER 08L22125001.
AALA202504142622,3/27/2025 0:00:00,4/14/2025 10:10:10,AALA,AALA,A,SW,21,A,5320,O,,,K,,,,IN,V,927NN,BOEING,737823,31171,35063.0,15244.0,,,,,,,,,,,BOEING,FLOOR SUPPORT,141A54103,,CRACKED,ZONE 100,,,,,,,,,,,,,,,284,,,,,,,,,,0,,,,,,2.0,1.0,,,AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOOR STRUCTURE INTERCOSTAL AT BS 284. BL 0. REPLACED INTERCOSTAL PER AARD 51-00-05-1.
SWAA2025032408728,3/23/2025 0:00:00,3/24/2025 15:48:33,SWAA,SWAA,A,SW,29,A,2560,O,,,O,,,,TX,O,8815L,BOEING,7378,65473,12479.0,6902.0,,,,,,,,,,,,BATTERY,,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FORWARD FA JUMPSEAT FLASHLIGHT FLASHING RED<[01] R & R FWD O.B. JUMPSEAT FLASHLIGHT BATTERY AND RESEALED. OPS CK GOOD REF AMM 25-64-00.
AALA202503254063,3/23/2025 0:00:00,3/25/2025 15:09:47,AALA,AALA,A,SW,21,A,5250,O,,,K,,,,IN,V,879NN,BOEING,737823,31133,39106.0,16849.0,,,,,,,,,,,,DOOR,,,LACK OF LUBE,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: REAR LAVATORY-D DOOR IS GETTING STUCK. LUBRICATED LAVATORY-D DOOR. OPERTIONAL CHECK GOOD.
SWAA2025032407764,3/20/2025 0:00:00,3/24/2025 15:48:40,SWAA,SWAA,A,SW,29,A,3350,L,,,K,,,,IN,C,8716B,BOEING,7378,42544,17271.0,8016.0,,,,,,,,,,,,BATTERY PACK,,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEFT AND RIGHT LOWER FORWARD EMERGENCY LIGHTS INOP AT OWE<[01] LEFT AND RIGHT LOWER EMERGENCY LIGHTS AT OWE ARE RELATED TO BATTERY PACK M1694 WHICH REPLACEMENT; TESTING AND CLOSING WILL BE ADDRESSED ON TTG8Q00ZD75Z.;[02] VERIFIED CORRECTIVE ACTION #1
AALA202504157700,3/11/2025 0:00:00,4/15/2025 15:31:09,AALA,AALA,A,SW,21,A,5320,O,,,K,,,,IN,V,923NN,BOEING,737823,31167,35203.0,15130.0,,,,,,,,,,,BOEING,TRANSITION PANEL,143A7501188,,CORRODED,ZONE 100,,,,,,,,,,,,,,,500F,500G,,,,,,,,,26,R,,,,,,,2.0,,AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT TRANSITION PANEL FROM BS 500F TO BS 500G AT RBL 26. REPLACED TRANSITION PANEL PER AARD 51-00-05-1.
SWAA2025032609560,3/4/2025 0:00:00,3/26/2025 15:31:07,SWAA,SWAA,A,SW,29,A,5730,O,,,K,,,,IN,V,8689C,BOEING,7378H4,36658,29503.0,14622.0,,,,,,,,,,,BOEING,DOUBLER,,,DAMAGED,ZONE 600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R WING DEFLECTION CONTROL RIB HAS 2EA ELONGATED FASTENER HOLE ON ATTACHMENT TAB.(MARKED)<[01] WEAR DAMAGE ON RIGHT WING I/B FIXED T/E DEFLECTION CONTROL RIB UPPER TAB IS OUT OF LIMITS PER SRM 53-51-02-1A-1. CUT AND REMOVED THE DAMAGED PART OF THE DEFLECTION CONTROL UPPER TAB PER SRM 57-51-02-2R-4.;[02] C/W NDT AND VISUAL INSPECTIONS PER SRM 57-51-02-2R-4. 737NDT PART 6;51-00-00; PROCEDURE 23. 737NDT PART 6;51-00-00; PROCEDURE 16.;[03] C/W INSPECTION C/A 1 WEAR DAMAGE ON RIGHT WING I/B FIXED T/E DEFLECTION CONTROL RIB UPPER TAB IS OUT OF LIMITS PER SRM 53-51-02-1A-1. CUT AND REMOVED THE DAMAGED PART OF THE DEFLECTION CONTROL UPPER TAB PER SRM 57-51-02-2R-4.;[04] RII: OBTAINED PREFABRICATED DOUBLER (P/N 57510501-01) AND NEW O/B SERRATED RIB PLATE (P/N 1145A2183Y1ATSMRO) FROM STORES. FABRICATED REPAIR FILLER FROM 0.10 IN THICK; 7075-76 MATERIAL. LOCATED AND DRILLED NEW DOUBLER; FILLER; AND O/B SERRATED RIB PLATE PER SRM 57-51-02-2R-4. THIS REPAIR IS BEING ACCOMPLISHED ALONG WITH SRM 57-51-02-2R-1 FOR THE T/E SUPPORT BEAM. REFERENCE TTG8Q00Z25LF FOR THE SUPPORT BEAM REPAIR.;[05] INSPECTED WORK ABOVE;[06] ALODINED; PRIMED AND PAINTED REPAIR PARTS PER SOPM 20-41-02. OK TO INSTALL REPAIR PARTS PER SRM 57-51-02-2R-4.;[07] OK;[08] INSTALLED REPAIR PARTS AND HARDWARE PER SRM 57-51-02-2R-4. APPLIED DECORATIVE FINISH PER AMM 51-21-99.;[09] RII INSPECTED WORK ABOVE;[10] SEE CORRECTIVE ACTIONS 1-9 FOR INDIVIDUAL SIGNOFFS.
AALA202503271708,3/26/2025 0:00:00,3/27/2025 9:16:58,AALA,AALA,A,SW,21,A,2611,N,,,O,,,,LD,O,983AN,BOEING,737823,29570,46364.0,19592.0,,,,,,,,,,,BOEING,SMOKE DETECTOR,,,FALSE ACTIVATION,ZONE 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: RIGHT AT TOUCHDOWN MASTER CAUTION LAVATORY SMOKE WITH ALARM. FLIGHT CREW VERIFIED THERE NO FIRE IN FORWARD LAVATORY PER QRH. MAINTENANCE ACCOMPLISHED A SATISFACTORY OPERATIONAL CHECK OF THE SMOKE DETECTION SYSTEM PER AMM 26-14-00.
AALA202503271780,3/26/2025 0:00:00,3/27/2025 9:42:40,AALA,AALA,A,SW,21,A,3350,L,,,K,,,,IN,C,338RS,BOEING,7378,44458,14089.0,5218.0,,,,,,,,,,,,SIGN,,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: EMERGENCY EXIT SIGN IN THE SIDEWALL NEXT TO LEFT HAND FORWARD OVERWING EXIT IS INOPERATIVE. REPLACED EXIT SIGN PER AMM 33-51-01. ACCOMPLISHED SATISFACTORY OPERATIONAL CHECK.
CALA2025032803274,3/26/2025 0:00:00,3/28/2025 7:50:33,CALA,CALA,A,GL,33,A,3397,L,,,K,,,,IN,C,14250,BOEING,737824,28957,77491.0,29371.0,,,,,,,,,,,,ELEC CONNECTOR,,,DAMAGED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"IN SEAT EMERGENCY LIGHTS INOP AT SEATS 7-14.EMERGENCY LIGHTING SYSTEM FUNCTIONAL CHECK (INTERIOR AND EXTERIOR) {MULT-33-3-0004} - SLAVED IN A NEW CHARGER AT #M1676, NO HELP. CONTINUEING WITH TROUBLESHOOTING, REFERRED TO WM #33-51-21. TROUBLESHOT DOWN TO NO EMERGENCY LIGHT POWER GETTING TO SEAT ROWS 7-14. FOUND #D12802 PLUG BEHIND L/H DADO #1 PIN PUSHED OUT. REINSERTED PIN. ALSO REPLACED EMERG. BATT. # M1676. REFERRED TO WM #33-51-21-1, MM #33-51-06-960-805 SWPM #20-61-11. OPS CHKS GOOD."
ASAA2025032656888,3/26/2025 0:00:00,3/27/2025 18:28:49,ASAA,ASAA,A,NM,2,A,3350,O,,,K,,,,IN,V,557AS,BOEING,737890,35176,67931.0,20231.0,,,,,,,,,,,,LIGHT,,,MALFUNCTIONED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXIT ROW LIGHT ABOVE 17A IS INTERMITTEN. GROUNDED - YES. OPS CHECK GOOD @ 17A EXIT ROW LIGHT.
SWAA2025041403932,3/10/2025 0:00:00,4/14/2025 15:45:10,SWAA,SWAA,A,SW,29,A,5753,O,,,K,,,,IN,V,8683D,BOEING,7378H4,36738,30193.0,14942.0,,,,,,,,,,,BOEING,SKIN,,,DELAMINATED,ZONE 600 FLAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R/H MAIN FLAP T/E WEDGE HAS SMALL AREA OF DELAMINATION.<[01] REMOVED DELAMINATIOM DAMAGE PER SRM 57-53-01-2R-7.;[02] VERIFIED REMOVAL OF DAMAGE ONLY;;[03] REPAIRED PER SRM 57-53-01-2R-7.;[04] C/W INSPECTION OF REPAIR AREA NO DEFECTS NOTED.;[05] RESTORED FINISH PER AMM 51-21-99.;[06] C/W INSPECTION AS REQUIRED C/A #5;[07] MISSING RII SIGN OFFS -CLASSIFIED AS A MAJOR REPAIR PER MPM FIGURE 18.2.1.2(1): MAJOR/MINOR REPAIR DECISION LOGIC FLOWCHART - MPM TABLE 10.3.4(1): REQUIRED INSPECTION ITEMS LIST FLAP MAJOR REPAIRS AS AN RII ITEM;[08] ON THE WORK CAPTURE PAGE/REASON DROPDOWN LIST; SELECTED INSPRJCT PER MPM 51.3.4.2;[09] RII REMOVAL OF DAMAGE ONLY;[10] ACCOMPLISHED RII INSPECTION OF REPAIR AREA PER SRM 57-30-01-2R-7 AND NDT PART 1 51-04-00 BOND CK. (REF. CORRECTIVE ACTION #3);[11] CORRECTED RII SIGN OFF OF REPAIR IN CORRECTIVE ACTION STEP #2 AND #4;[12] COMPLETED RII AND INSPECTION REQUIREMENTS
AALA202503284135,3/26/2025 0:00:00,3/28/2025 15:15:44,AALA,AALA,A,SW,21,A,5250,O,,,K,,,,NR,O,826NN,BOEING,737823,31089,44232.0,18851.0,,,,,,,,,,,BOEING,DOOR,,,LACK OF LUBE,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: AIRCRAFT LEFT AFT LAVATORY-D DOOR STICKS CLOSED AND IS VERY DIFFICULTTO OPEN. ESPECIALLY IN FLIGHT. LUBED CENTER HINGE ASSEMBLY. TIGHTEN TWO LOOSE SCREWS ON DOOR FRAME. PER CMM 25-40-64.
AALA202503280800,3/8/2025 0:00:00,3/28/2025 15:15:44,AALA,AALA,A,SW,21,A,5511,O,,,K,,,,IN,V,829NN,BOEING,737823,33210,44964.0,18882.0,,,,,,,,,,,BOEING,RIB,182A5305U3,,CRACKED,ZONE 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,AIRCRAFT IN BASE MAINTENANCE: POSSIBLE CRACK ON LEFT STAB INTERNAL STRUCTURE WEB 3RD RIB FROM FORWARD TO AFT LOWER SIDE LEADING EDGE BS 142.45. REMOVED AND REPLACED RIB (FITTING). PER BOEING DWG 182A5305 REV D AND B737-NG SRM 51-40-02-0G.
AALA202503288589,3/27/2025 0:00:00,3/28/2025 15:17:12,AALA,AALA,A,SW,21,A,5250,O,,,K,,,,IN,V,821NN,BOEING,737823,30912,45525.0,19184.0,,,,,,,,,,,,DOOR,,,OUT OF ADJUST,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: LAVATORY-D ACCORDION DOOR GETS JAMMED WHEN TRYING TO OPEN BOTH FROM INSIDE AND OUTSIDE. ADJUSTED DOOR AND CLEANED TRACK. PER CMM 25-40-58.
AALA202503284914,3/15/2025 0:00:00,3/28/2025 15:18:15,AALA,AALA,A,SW,21,A,5414,O,,,K,,,,IN,V,994NN,BOEING,737823,33248,25304.0,10728.0,,,,,,,,,,,BOEING,SKIN PANEL,,,WORN,ZONE 400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AIRCRAFT IN BASE MAINTENANCE: WEAR MARKS ALONG THE LEFT WING FIXED LEADING EDGE UPPER SKIN PANEL UPPER SURFACE, JUST INBOARD OF ENGINE STRUT. REMOVED AND REPLACED LEFT HAND WING FIXED LEADING EDGE UPPER SKIN ASSEMBLY INBOARD ENGINE NUMBER 1. PER B737 SRM 51-40-02."
SWAA2025041403403,3/8/2025 0:00:00,4/14/2025 15:45:14,SWAA,SWAA,A,SW,29,A,2565,O,,,K,,,,IN,V,8683D,BOEING,7378H4,36738,30193.0,14942.0,,,,,,,,,,,,SLIDE,,,OUT OF ADJUST,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2 AFT GALLEY DOOR LINER HAS A CRACK ABOVE AFT SLIDE MOUNT BOLT.<[01] REPAIRED LINER PER AMM 25-00-00 AND RESTORED FINISH PER AMM 51-21-00.;[02] INSPECTION C/W FOR CORRECTIVE ACTION #1 FOR REPAIRED LINER PER AMM 25-00-00 AND RESTORED FINISH PER AMM 51-21-00.
SCNA20250401089,3/31/2025 0:00:00,4/1/2025 9:56:42,SCNA,SCNA,A,GL,15,A,2560,O,,,K,,,,IN,V,844SY,BOEING,7378K5,37240,33763.0,11533.0,,,,,,,,,,,,GIRT BAR,,,LOOSE,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEFECT 789342: L1 GIRT BAR CLIPS LOOSE - - RESOLUTION: L1 GIRT BAR RETAINER CLIPS ADJUSTED REF AMM 25-66-01 OK FOR SERVICE
AALA202504015514,3/11/2025 0:00:00,4/1/2025 10:26:32,AALA,AALA,A,SW,21,A,5315,O,,,K,,,,IN,V,923NN,BOEING,737823,31167,35203.0,15130.0,,,,,,,,,,,BOEING,FLOORBEAM,,,CORRODED,ZONE 200,,,,,,,,,,,,,,,947,,,,,,,,,,24,R,,,,,,,2.0,,"AIRCRAFT IN BASE MAINTENANCE: CORROSION ON PASSENGER CABIN FLOOR BEAM UPPER CHORD (T-CAP) AT STA 947, RBL 24. REPAIRED CHORD PER SRM 53-70-51-2R REPAIR 5."
SWAA2025033119744,3/29/2025 0:00:00,3/31/2025 15:38:23,SWAA,SWAA,A,SW,29,A,2560,L,,,K,,,,IN,C,8752Q,BOEING,7378,67206,9579.0,4763.0,,,,,,,,,,,,FLASHLIGHT,,,NO TEST,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFT GALLEY FLASHLIGHT FAILED SELF TEST<[01] FLASHLIGHT TEST OK IAW AMM 25-64-00
CALA2025040103371,3/25/2025 0:00:00,4/2/2025 1:44:10,CALA,CALA,A,GL,33,A,2565,O,,,K,,,,IN,V,14237,BOEING,737824,28802,78492.0,29229.0,,,,,,,,,,,,SLIDE,,,OUT OF ADJUST,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOOR 1R SLIDE IS TOUCHING THE FLOOR UPDATED MAA CODE FIX USING VENDOR MAA SCREEN PLEASE CONTACT TOMC BEFORE COMMENCING ANY WORK. PLEASE INSPECT SLIDE AT DOOR 1R AND CONTACT TOMC O. CASTRO 847-700-9980 REF AMM 25-66-01. INSPECTED SLIDE AT DOOR 1R IAW AMM 25-66-01 FOUND SLIDE PACK AND GIRT MATERIAL TO BE SERVICEABLE. INSPECTED SLIDE AT DOOR 1R IAW AMM 25-66-01 FOUND SLIDE PACK AND GIRT MATERIAL TO BE SERVICEABLE.
SWAA2025030602088,3/5/2025 0:00:00,3/6/2025 15:45:27,SWAA,SWAA,A,SW,29,A,5511,O,,,K,,,,IN,O,8302F,BOEING,7378H4,36680,42059.0,19535.0,,,,,,,,,,,BOEING,SPAR,,,CORRODED,ZONE 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIGHT HORIZONTAL STABILIZER REAR SPAR UPPER CHORD HAS SURFACE CORROSION AT STAB STATION 71.5; ALONG AFT EDGE 1.625' LONG BY .375' WIDE. REPAIRED IAW 25-155-00571.
SCNA20250306065,3/6/2025 0:00:00,3/6/2025 10:08:14,SCNA,SCNA,A,GL,15,A,2560,O,,,K,,,,IN,V,831SY,BOEING,73783N,28249,67768.0,30419.0,,,,,,,,,,,,GIRT BAR,,,NO DISCREPANCY,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DEFECT 795864: 1R GIRT BAR HOLDER (RIGHT SIDE) LOOSE. - - RESOLUTION: INSPECTED 1R GRIT BAR RETAINING CLIP AND FLOOR MOUNTED BRACKET IAW AMM 25-66-01, AND FOUND GRIT BAR TO BE SECURE IN BOTH POSITIONS."
SWAA2025030501616,3/3/2025 0:00:00,3/5/2025 15:50:11,SWAA,SWAA,A,SW,29,A,3350,L,,,K,,,,IN,C,8694E,BOEING,7378H4,36661,28606.0,14205.0,,,,,,,,,,,,BATTERY PACK,,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEFT SIDE OVERWING EMERGENCY EXIT ROW LIGHTS INOP<[01] R&R'D BATTERY PACK IAW AMM 33-51-06;[02] 01 - REMOVED AND REPLACED PER [AMM 33-51-06-960-805-NG (POWER SUPPLY - BATTERY PACK REPLACEMENT - PERMANENT)]
AALA202503072551,3/6/2025 0:00:00,3/7/2025 11:30:56,AALA,AALA,A,SW,21,A,5610,O,,,O,,,,NR,9,315UA,BOEING,7378,44508,556.0,220.0,,,,,,,,,,,BOEING,SLIDING WINDOW,,,STUCK,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AIRCRAFT WAS NOT GROUNDED: FLIGHT DECK RIGHT HAND SLIDING WINDOW WILL NOT OPEN, THE EMERGENCY LATCH ON OUTSIDE OF AIRCRAFT BENEATH THE WINDOW IS NOT FLUSH AND SLIGHTLY CROOKED. MAINTENANCE FOUND THE WINDOW FRAME HAD EXCESSIVE PRIMER / PAINT WHICH WAS REMOVED. MAINTENANCE ALSO LUBRICATED THE WINDOW SEAL AND ACCCOMPLISHED A SATISFACTORY OPERATIONAL CHECK PER AMM 56-12-11."
